name,runner_start_mode,fake_attestation,big_job,use_real_runner,target,path,input_set,target_label,runner_start_mode_label,timestamp_webhook,timestamp_enclave_started,timestamp_enclave_connected,timestamp_config_done,timestamp_pre_checkout,timestamp_post_checkout,timestamp_build_start,timestamp_post_configure,timestamp_post_make,timestamp_post_make_check,timestamp_build_end,timestamp_artifact_ready,build_duration,configure_duration,make_duration,make_check_duration,e2e_duration,checkout_duration,memory_allocation_duration,enclave_boot_duration,runner_config_duration,runner_readiness_duration
project_xz_tar_j2_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES,0.0,29.495,37.608,41.433,47.498893,48.07792,48.214087,56.520181,78.065471,78.079598,78.083396,78.065471,29.851384000000003,8.306094000000002,21.54529,0.014127000000001999,78.065471,0.5790269999999964,29.495,8.112999999999996,3.825000000000003,41.433
project_xz_tar_j2_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES+,0.0,29.463,37.574,43.425,52.588741,54.244081,54.597574,96.481149,165.660961,165.763473,165.826836,165.660961,111.06338699999998,41.883575,69.17981199999998,0.10251200000001859,165.660961,1.6553400000000025,29.463,8.110999999999997,5.850999999999999,43.425
project_verifier_client_j2_local_direct_2,local_direct,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),H,0.0,0.001,0.102,3.892,10.271074,10.801824,11.709342,16.5102,116.28269,116.30198,116.309882,116.28269,104.57334800000001,4.800858000000002,99.77249,0.01928999999999803,116.28269,0.5307499999999994,0.001,0.10099999999999999,3.79,3.892
project_verifier_client_j2_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),HS,0.0,0.001,0.102,3.689,10.466532,10.990084,11.932033,16.088205,115.309266,115.326472,115.332574,115.309266,103.37723299999999,4.156171999999998,99.22106099999999,0.01720600000000161,115.309266,0.5235519999999987,0.001,0.10099999999999999,3.587,3.689
project_verifier_client_j2_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),E,0.0,43.52,46.627,50.327,56.231762,56.780878,56.826374,59.876802,157.246791,157.262388,157.266863,157.246791,100.420417,3.0504279999999966,97.369989,0.015596999999985428,157.246791,0.5491159999999979,43.52,3.1069999999999993,3.6999999999999957,50.327
project_verifier_client_j2_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES,0.0,29.476,37.587,41.225,47.49964,48.087014,48.131692,50.804944,149.256362,149.27223,149.276043,149.256362,101.12467,2.673251999999998,98.45141799999999,0.01586800000001176,149.256362,0.5873740000000041,29.476,8.111000000000004,3.637999999999998,41.225
project_verifier_client_j2_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES+,0.0,29.386,37.496,43.115,52.139875,53.392459,53.545573,60.90042,199.840375,199.941516,199.998361,199.840375,146.294802,7.3548469999999995,138.939955,0.10114100000001258,199.840375,1.2525839999999988,29.386,8.110000000000003,5.619,43.115
project_xz_tar_j3_local_direct_2,local_direct,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),H,0.0,0.001,0.102,3.8289999999999997,9.801127,10.524256,10.710873,20.388337,36.056634,36.075302,36.083175,36.056634,25.345761000000003,9.677464,15.668297000000003,0.01866799999999813,36.056634,0.7231290000000001,0.001,0.10099999999999999,3.727,3.8289999999999997
project_xz_tar_j3_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),HS,0.0,0.102,0.204,4.108,10.996227,11.692164,11.868184,23.026134,41.687491,41.703259,41.709774,41.687491,29.819307000000002,11.15795,18.661357000000002,0.015768000000001337,41.687491,0.6959370000000007,0.102,0.102,3.9039999999999995,4.108
project_xz_tar_j3_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),E,0.0,43.514,46.622,50.773,56.889458,57.511362,57.662307,65.793663,82.088287,82.103399,82.107986,82.088287,24.425979999999996,8.131355999999997,16.294624,0.015112000000002013,82.088287,0.6219040000000007,43.514,3.107999999999997,4.151000000000003,50.773
project_xz_tar_j3_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES,0.0,29.365,37.481,41.079,47.448155,48.099084,48.224893,56.527028,73.73464799999999,73.74888,73.752851,73.73464799999999,25.50975499999999,8.302135,17.20761999999999,0.014232000000006906,73.73464799999999,0.6509289999999979,29.365,8.116000000000003,3.597999999999999,41.079
project_xz_tar_j3_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES+,0.0,29.358,37.472,43.077,52.300992,53.73942,54.095256,94.407012,160.754415,160.852206,160.890926,160.754415,106.65915899999999,40.311755999999995,66.347403,0.09779100000000085,160.754415,1.4384280000000018,29.358,8.114,5.604999999999997,43.077
project_verifier_client_j3_local_direct_2,local_direct,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),H,0.0,0.001,0.103,3.617,10.040296,10.648566,11.549146,15.882184,96.06674,96.085975,96.0942,96.06674,84.517594,4.333038,80.184556,0.019235000000008995,96.06674,0.608270000000001,0.001,0.102,3.514,3.617
project_verifier_client_j3_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),HS,0.0,0.0,0.102,3.956,10.440763,11.067053,12.019773,16.394628,95.875196,95.892719,95.898857,95.875196,83.855423,4.374855,79.480568,0.01752299999999707,95.875196,0.6262899999999991,0.0,0.102,3.854,3.956
project_verifier_client_j3_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),E,0.0,43.279,46.386,60.567,67.222071,67.833225,67.878524,71.318363,151.967042,151.982229,151.986688,151.967042,84.088518,3.4398390000000063,80.64867899999999,0.015186999999997397,151.967042,0.6111539999999991,43.279,3.1069999999999993,14.180999999999997,60.567
project_verifier_client_j3_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES,0.0,29.482,37.598,41.39,47.708277,48.269928,48.314709,50.896493,131.455635,131.471667,131.475538,131.455635,83.14092600000001,2.581783999999999,80.55914200000001,0.016031999999995605,131.455635,0.5616509999999977,29.482,8.116,3.7920000000000016,41.39
project_verifier_client_j3_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES+,0.0,29.379,37.493,42.944,52.035115,53.383835,53.566501,60.857228,174.909874,175.019036,175.060296,174.909874,121.343373,7.290726999999997,114.05264600000001,0.10916199999999776,174.909874,1.3487200000000001,29.379,8.114,5.4510000000000005,42.944
project_xz_tar_j4_local_direct_2,local_direct,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),H,0.0,0.001,0.102,3.5789999999999997,9.839838,10.547249,10.719957,20.425129,34.061207,34.079837,34.087797,34.061207,23.341250000000002,9.705171999999997,13.636078000000005,0.018629999999994595,34.061207,0.7074110000000005,0.001,0.10099999999999999,3.477,3.5789999999999997
project_xz_tar_j4_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),HS,0.0,0.001,0.103,4.073,10.490631,11.191927,11.367891,22.543823,38.680637,38.696773,38.702931,38.680637,27.312745999999997,11.175932,16.136813999999998,0.016136000000003037,38.680637,0.7012959999999993,0.001,0.102,3.97,4.073
project_xz_tar_j4_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),E,0.0,43.365,46.473,50.522,57.401477,57.961121,58.097532,66.258384,80.479328,80.495012,80.499697,80.479328,22.381795999999994,8.160852000000006,14.220943999999989,0.01568400000000736,80.479328,0.5596439999999987,43.365,3.107999999999997,4.0489999999999995,50.522
project_xz_tar_j4_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES,0.0,29.462,37.578,41.273,47.322553,48.015204,48.16326,56.42579,71.362171,71.376288,71.144,71.362171,23.198911000000003,8.262529999999998,14.936381000000004,0.014116999999998825,71.362171,0.6926509999999979,29.462,8.116000000000003,3.6950000000000003,41.273
project_xz_tar_j4_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES+,0.0,29.46,37.574,43.012,52.22581,53.904499,54.275692,94.202186,163.101013,163.200326,163.252754,163.101013,108.825321,39.926494,68.898827,0.0993129999999951,163.101013,1.6786889999999985,29.46,8.113999999999997,5.438000000000002,43.012
project_verifier_client_j4_local_direct_2,local_direct,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),H,0.0,0.0,0.102,3.922,9.875078,10.57008,11.484556,15.837937,85.011717,85.030567,85.038474,85.011717,73.527161,4.353381000000001,69.17378000000001,0.018850000000000477,85.011717,0.6950020000000006,0.0,0.102,3.8200000000000003,3.922
project_verifier_client_j4_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),HS,0.0,0.001,0.102,4.43,11.358811,11.998388,12.89883,17.047506,85.313285,85.330261,85.336442,85.313285,72.41445499999999,4.148675999999998,68.265779,0.016975999999999658,85.313285,0.639577000000001,0.001,0.10099999999999999,4.327999999999999,4.43
project_verifier_client_j4_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),E,0.0,43.343,46.45,49.879,55.965429,56.615387,56.660821,59.73056,130.044668,130.061085,130.065627,130.044668,73.383847,3.0697389999999984,70.314108,0.016416999999989912,130.044668,0.649957999999998,43.343,3.1069999999999993,3.428999999999995,49.879
project_verifier_client_j4_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES,0.0,29.389,37.505,41.281,47.531054,48.19357,48.230291,50.894807,121.360707,121.376214,121.257,121.360707,73.130416,2.664515999999999,70.4659,0.015506999999999493,121.360707,0.6625160000000037,29.389,8.116000000000003,3.7759999999999962,41.281
project_verifier_client_j4_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES+,0.0,29.483,37.601,43.243,52.207276,53.539399,53.69496,61.148068,172.382226,172.479615,172.529801,172.382226,118.687266,7.453108,111.23415800000001,0.09738899999999262,172.382226,1.3321230000000028,29.483,8.117999999999999,5.642000000000003,43.243
project_xz_tar_j5_local_direct_2,local_direct,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),H,0.0,0.001,0.102,3.4939999999999998,10.120589,10.825266,10.996118,20.721061,34.422423,34.44208,34.449995,34.422423,23.426305000000003,9.724943,13.701362000000003,0.01965699999999515,34.422423,0.7046769999999984,0.001,0.10099999999999999,3.392,3.4939999999999998
project_xz_tar_j5_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),HS,0.0,0.001,0.103,3.9050000000000002,10.92105,11.6236,11.781623,22.914003,39.166426,39.182553,39.188687,39.166426,27.384803,11.132380000000001,16.252423,0.016126999999997338,39.166426,0.7025500000000005,0.001,0.102,3.802,3.9050000000000002
project_xz_tar_j5_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),E,0.0,43.375,46.482,50.457,57.037961,57.700672,57.83841,66.035813,80.296093,80.311126,80.31564,80.296093,22.457682999999996,8.197403000000001,14.260279999999995,0.015033000000002517,80.296093,0.6627109999999945,43.375,3.1069999999999993,3.9750000000000014,50.457
project_xz_tar_j5_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES,0.0,29.345,37.458,41.381,48.200825,48.88029,49.0104,57.203466,72.176855,72.191153,72.195015,72.176855,23.166455000000006,8.193066000000002,14.973389000000005,0.014297999999996591,72.176855,0.6794650000000004,29.345,8.113,3.923000000000002,41.381
project_xz_tar_j5_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES+,0.0,29.381,37.496,43.221,52.713298,54.152587,54.493852,95.831977,166.787699,166.892038,166.94353,166.787699,112.293847,41.338125,70.95572200000001,0.10433900000001017,166.787699,1.4392889999999952,29.381,8.115000000000002,5.724999999999994,43.221
project_verifier_client_j5_local_direct_2,local_direct,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),H,0.0,0.001,0.102,3.425,9.634828,10.143388,11.033111,15.197663,84.836536,84.857209,84.865061,84.836536,73.80342499999999,4.1645520000000005,69.63887299999999,0.020673000000002162,84.836536,0.5085599999999992,0.001,0.10099999999999999,3.323,3.425
project_verifier_client_j5_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),HS,0.0,0.001,0.102,3.794,10.61909,11.192893,12.123259,16.505902,85.264363,85.281663,85.287886,85.264363,73.141104,4.382643,68.75846100000001,0.017299999999991655,85.264363,0.5738029999999998,0.001,0.10099999999999999,3.692,3.794
project_verifier_client_j5_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),E,0.0,43.527,46.633,50.54,56.962064,57.634185,57.672686,60.767096,131.574864,131.591103,131.595568,131.574864,73.90217799999999,3.0944100000000034,70.80776799999998,0.016239000000012993,131.574864,0.6721210000000042,43.527,3.1060000000000016,3.9069999999999965,50.54
project_verifier_client_j5_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES,0.0,29.505,37.62,42.21,48.718766,49.323184,49.368108,52.621425,123.556995,123.572949,123.576793,123.556995,74.188887,3.2533170000000027,70.93557,0.015953999999993584,123.556995,0.6044179999999955,29.505,8.114999999999998,4.590000000000003,42.21
project_verifier_client_j5_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES+,0.0,29.489,37.607,43.149,52.135229,53.397292,53.571268,61.049857,173.17827,173.279228,173.321841,173.17827,119.607002,7.4785889999999995,112.128413,0.10095799999999144,173.17827,1.2620629999999977,29.489,8.117999999999999,5.542000000000002,43.149
project_xz_tar_j6_local_direct_2,local_direct,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),H,0.0,0.102,0.204,3.497,9.515218,10.24401,10.42034,20.118607,33.855475,33.874394,33.882221,33.855475,23.435135,9.698267000000001,13.736867999999998,0.018919000000003905,33.855475,0.7287919999999986,0.102,0.102,3.2929999999999997,3.497
project_xz_tar_j6_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),HS,0.0,0.001,0.103,3.932,10.453571,11.110305,11.295576,22.420828,38.660376,38.676166,38.682293,38.660376,27.3648,11.125252,16.239548,0.015790000000002635,38.660376,0.6567340000000002,0.001,0.102,3.8289999999999997,3.932
project_xz_tar_j6_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),E,0.0,43.363,46.471,50.166,56.597063,57.278414,57.441895,65.637877,79.956496,79.971743,79.976192,79.956496,22.514601,8.195982,14.318618999999998,0.015247000000002231,79.956496,0.6813509999999994,43.363,3.107999999999997,3.6950000000000003,50.166
project_xz_tar_j6_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES,0.0,29.466,37.58,41.399,47.599209,48.265345,48.41391,56.634212,71.695993,71.71029,71.714907,71.695993,23.282083,8.220301999999997,15.061781000000003,0.014296999999999116,71.695993,0.6661360000000016,29.466,8.113999999999997,3.8190000000000026,41.399
project_xz_tar_j6_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES+,0.0,29.486,37.601,44.006,53.393199,55.029454,55.35753,96.367572,167.364288,167.475299,167.520507,167.364288,112.00675799999999,41.010042,70.99671599999999,0.11101100000001907,167.364288,1.6362549999999985,29.486,8.114999999999998,6.405000000000001,44.006
project_verifier_client_j6_local_direct_2,local_direct,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),H,0.0,0.102,0.204,3.58,10.378871,12.167468,13.102692,17.232248,87.172733,87.191598,87.19952,87.172733,74.07004099999999,4.129555999999999,69.940485,0.01886500000000524,87.172733,1.7885969999999993,0.102,0.102,3.376,3.58
project_verifier_client_j6_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),HS,0.0,0.001,0.102,3.858,10.411435,10.99478,11.900856,16.046344,85.140597,85.157803,85.163784,85.140597,73.239741,4.145488000000002,69.094253,0.01720600000000161,85.140597,0.5833449999999996,0.001,0.10099999999999999,3.7560000000000002,3.858
project_verifier_client_j6_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),E,0.0,43.339,46.446,50.048,56.623952,57.177241,57.214025,62.074437,133.449746,133.465293,133.469756,133.449746,76.23572100000001,4.860412000000004,71.375309,0.015546999999997979,133.449746,0.5532889999999995,43.339,3.1069999999999993,3.602000000000004,50.048
project_verifier_client_j6_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES,0.0,29.482,37.595,41.474,47.912984,48.59173,48.636284,51.367414,122.876336,122.892167,122.896022,122.876336,74.24005199999999,2.731129999999993,71.508922,0.0158310000000057,122.876336,0.6787459999999967,29.482,8.113,3.878999999999998,41.474
project_verifier_client_j6_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES+,0.0,29.377,37.492,43.335,52.216971,53.559532,53.715061,61.009294,175.421201,175.551274,175.615148,175.421201,121.70614,7.294232999999998,114.411907,0.1300730000000101,175.421201,1.3425609999999963,29.377,8.114999999999998,5.8430000000000035,43.335
project_xz_tar_j7_local_direct_2,local_direct,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),H,0.0,0.001,0.102,3.553,9.811793,10.499495,10.671375,20.37504,34.118638,34.137649,34.145618,34.118638,23.447263,9.703664999999999,13.743597999999999,0.019011000000006106,34.118638,0.6877019999999998,0.001,0.10099999999999999,3.451,3.553
project_xz_tar_j7_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),HS,0.0,0.0,0.102,4.755,12.165419,12.855114,13.033125,24.189857,40.483601,40.499388,40.505587,40.483601,27.450476000000002,11.156732,16.293744,0.015787000000003104,40.483601,0.6896950000000004,0.0,0.102,4.653,4.755
project_xz_tar_j7_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),E,0.0,43.508,46.614,50.476,57.036989,57.713339,57.866664,66.012717,80.475548,80.491082,80.495561,80.475548,22.608884000000003,8.146052999999995,14.462831000000008,0.01553400000000238,80.475548,0.6763499999999993,43.508,3.1059999999999945,3.862000000000002,50.476
project_xz_tar_j7_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES,0.0,29.522,37.639,41.67,48.290793,49.002255,49.154514,57.471848,72.639326,72.653653,72.657391,72.639326,23.484811999999998,8.317334000000002,15.167477999999996,0.014327000000008638,72.639326,0.7114619999999974,29.522,8.117000000000004,4.030999999999999,41.67
project_xz_tar_j7_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),ES+,0.0,29.472,37.586,43.08,52.108523,53.603762,53.943027,94.414817,166.515232,166.625469,166.663002,166.515232,112.572205,40.47179,72.100415,0.11023700000001213,166.515232,1.495239000000005,29.472,8.113999999999997,5.494,43.08
project_verifier_client_j7_local_direct_2,local_direct,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),H,0.0,0.001,0.102,4.136,10.273429,10.840416,11.751076,15.979597,86.385411,86.404366,86.412282,86.385411,74.63433500000001,4.228521000000001,70.405814,0.018954999999991173,86.385411,0.5669869999999992,0.001,0.10099999999999999,4.034,4.136
project_verifier_client_j7_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),HS,0.0,0.001,0.102,4.028,10.746239,11.287016,12.192673,17.375474,86.634991,86.652472,86.658576,86.634991,74.442318,5.182801000000001,69.259517,0.017481000000003633,86.634991,0.5407770000000003,0.001,0.10099999999999999,3.9259999999999997,4.028
project_verifier_client_j7_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),E,0.0,43.297,46.403,50.241,56.822687,57.518354,57.561438,60.660126,132.98604,133.002488,133.007001,132.98604,75.424602,3.0986879999999957,72.32591400000001,0.01644799999999691,132.98604,0.6956670000000003,43.297,3.1060000000000016,3.838000000000001,50.241
project_verifier_client_j7_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES,0.0,29.342,37.458,40.942,46.943669,47.593277,47.638699,51.617707,123.447118,123.46291,123.466837,123.447118,75.808419,3.9790080000000003,71.829411,0.01579199999999048,123.447118,0.6496080000000006,29.342,8.116,3.4840000000000018,40.942
project_verifier_client_j7_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j7),ES+,0.0,29.468,37.583,43.142,52.527317,53.787424,53.960688,61.585977,178.422479,178.533106,178.583432,178.422479,124.461791,7.625289000000002,116.83650200000001,0.11062699999999381,178.422479,1.260107000000005,29.468,8.114999999999998,5.559000000000005,43.142
project_xz_tar_j8_local_direct_2,local_direct,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),H,0.0,0.001,0.102,3.648,9.831406,10.46757,10.629343,20.327647,34.092058,34.110969,34.118711,34.092058,23.462715000000003,9.698303999999998,13.764411000000003,0.01891099999999568,34.092058,0.6361640000000008,0.001,0.10099999999999999,3.5460000000000003,3.648
project_xz_tar_j8_local_sandbox_2,local_sandbox,True,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),HS,0.0,0.0,0.102,3.931,10.194543,10.861417,11.027907,22.181312,38.567293,38.583242,38.589358,38.567293,27.539386,11.153404999999998,16.385981,0.015948999999999103,38.567293,0.666874,0.0,0.102,3.829,3.931
project_xz_tar_j8_enclave_direct_2,enclave_direct,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),E,0.0,43.529,46.637,50.363,56.607705,57.241082,57.386151,65.508019,80.012254,80.027948,80.032379,80.012254,22.626103,8.121868000000006,14.504234999999994,0.015693999999996322,80.012254,0.6333769999999959,43.529,3.107999999999997,3.725999999999999,50.363
project_xz_tar_j8_enclave_sandbox_2,enclave_sandbox,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES,0.0,29.318,37.432,41.31,48.135854,48.749412,48.873764,57.166281,72.370958,72.385236,72.38912,72.370958,23.497194,8.292516999999997,15.204677000000004,0.014278000000004454,72.370958,0.6135579999999976,29.318,8.114,3.878,41.31
project_xz_tar_j8_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_xz_tar_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j8),ES+,0.0,29.347,37.461,42.914,52.208388,53.741043,54.10118,95.607325,167.360258,167.495768,167.542813,167.360258,113.25907799999999,41.506145000000004,71.75293299999998,0.13551000000001068,167.360258,1.5326549999999983,29.347,8.113999999999997,5.453000000000003,42.914
project_verifier_client_j8_local_direct_2,local_direct,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),H,0.0,0.0,0.101,3.532,9.847919,10.422048,11.307591,15.461684,86.644891,86.664854,86.672654,86.644891,75.3373,4.154093,71.183207,0.019963000000004172,86.644891,0.574129000000001,0.0,0.101,3.431,3.532
project_verifier_client_j8_local_sandbox_2,local_sandbox,True,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),HS,0.0,0.001,0.102,4.019,10.86813,11.422504,12.345096999999999,16.522512,86.576309,86.593799,86.599874,86.576309,74.231212,4.177415,70.053797,0.01749000000000933,86.576309,0.5543739999999993,0.001,0.10099999999999999,3.9170000000000003,4.019
